user_id,content_id,age,gender,country,account_age_months,subscription_type,monthly_fee,payment_method,primary_device,devices_used,favorite_genre,avg_watch_time_minutes,watch_sessions_per_week,binge_watch_sessions,completion_rate,rating_given,content_interactions,recommendation_click_rate,days_since_last_login,churned,title,type,genre,language,country_production,release_year,duration_minutes,imdb_rating,popularity_score,total_views,avg_completion_rate,age_rating,engagement_score,churn_impact_score,age_group,watch_time_group,completion_group,sessions_group,churn_label
U109520,C42834,51,Male,USA,56,Standard,15.99,UPI,Smart TV,2,Horror,191,3,9,51,1.3,40,76,1,No,Game Secret,Movie,Romance,Japanese,Germany,2003,91,5.8,11.42,515923,0.39,PG-13,27.968,0.63,46-60,180+,Medio,Medio,Activo
U127385,C38028,53,Male,Germany,39,Standard,15.99,Debit Card,Smart TV,2,Action,215,11,8,73,4.7,16,28,32,No,Last Love,Series,Thriller,German,USA,2011,139,6.5,97.43,4259596,0.45,PG-13,65.97200000000001,0.62,46-60,180+,Medio,Muy alto,Activo
U149880,C46889,56,Other,Japan,48,Standard,15.99,Debit Card,Laptop,1,Comedy,132,2,3,52,3.4,5,52,26,Yes,Game Dark,Series,Sci-Fi,French,Germany,1999,99,7.6,50.53,1013928,0.7,18+,62.212,0.28,46-60,120-180,Medio,Bajo,Inactivo
U112043,C33080,24,Male,USA,38,Premium,12.99,Credit Card,Laptop,1,Documentary,142,17,6,62,1.1,12,9,55,No,Secret World,Movie,Horror,German,France,2016,127,7.8,90.24,2809952,0.58,16+,70.89599999999999,0.42,18-25,120-180,Medio,Muy alto,Activo
U127110,C37716,33,Female,Spain,47,Standard,12.99,UPI,Tablet,3,Romance,167,13,11,66,3.1,45,65,3,No,Game World,Movie,Comedy,French,Japan,2014,132,6.0,29.06,1388445,0.43,PG,37.424,0.55,26-35,120-180,Medio,Muy alto,Activo
U125868,C5122,18,Other,Canada,11,Standard,7.99,PayPal,Laptop,3,Romance,225,2,1,68,3.6,10,20,44,No,Secret Secret,Series,Sci-Fi,Spanish,France,2020,160,5.9,41.12,2589332,0.83,PG-13,66.24799999999999,0.11,,180+,Medio,Bajo,Activo
U129271,C41371,56,Male,Canada,19,Basic,7.99,Debit Card,Mobile,2,Thriller,262,16,6,78,4.5,48,93,27,No,Life Love,Series,Documentary,Korean,Spain,2024,178,8.1,64.48,5071672,0.78,PG-13,72.592,0.15,46-60,180+,Alto,Muy alto,Activo
U147326,C8214,39,Female,France,50,Premium,12.99,Credit Card,Mobile,3,Action,188,10,12,74,3.4,11,18,33,No,Love Last,Series,Comedy,Japanese,USA,2000,135,6.8,51.38,4873069,0.35,PG,41.55200000000001,0.65,36-45,180+,Medio,Alto,Activo
U124988,C14722,61,Male,France,31,Basic,12.99,Credit Card,Mobile,2,Action,97,16,5,62,4.8,42,92,21,Yes,Life Secret,Series,Sci-Fi,Spanish,Japan,2005,136,5.1,90.44,5099218,0.45,PG,63.176,0.62,60+,60-120,Medio,Muy alto,Inactivo
U141193,C2761,39,Female,USA,17,Basic,7.99,UPI,Laptop,1,Sci-Fi,285,14,2,87,2.9,38,25,31,No,Life Love,Series,Thriller,German,South Korea,2001,168,6.1,85.96,659784,0.42,16+,59.584,0.56,36-45,180+,Alto,Muy alto,Activo
U115495,C30279,24,Female,Spain,51,Basic,12.99,PayPal,Mobile,1,Documentary,108,18,14,68,4.7,46,26,54,No,Secret Night,Movie,Comedy,Korean,Germany,2021,79,6.0,23.36,2274598,0.69,18+,50.744,0.33,18-25,60-120,Medio,Muy alto,Activo
U130396,C7218,37,Female,Australia,40,Standard,12.99,PayPal,Mobile,1,Thriller,78,19,9,94,4.0,33,52,38,No,Game Love,Series,Sci-Fi,Korean,France,1997,89,5.9,13.66,277071,0.83,PG,55.264,0.15,36-45,60-120,Muy alto,Muy alto,Activo
U109073,C37734,45,Male,Australia,53,Basic,15.99,PayPal,Laptop,2,Action,17,1,0,32,1.7,2,85,50,No,Love Life,Series,Thriller,Spanish,Spain,2022,82,5.8,78.42,6710648,0.38,16+,54.16800000000001,0.69,36-45,<30,Bajo,Bajo,Activo
U133245,C37408,47,Male,Brazil,22,Premium,7.99,UPI,Laptop,3,Thriller,17,6,14,42,4.2,32,63,20,Yes,Love Love,Movie,Thriller,Spanish,USA,2000,72,5.6,59.06,7814935,0.4,16+,47.624,0.68,46-60,<30,Bajo,Alto,Inactivo
U124875,C43996,33,Other,Germany,20,Standard,12.99,UPI,Tablet,1,Comedy,54,19,6,40,2.8,38,33,40,No,Love Game,Series,Horror,German,USA,2001,91,6.4,97.42,16353,0.36,PG,60.568,0.61,26-35,30-60,Bajo,Muy alto,Activo
U118103,C20050,48,Female,India,35,Basic,15.99,Debit Card,Tablet,1,Romance,30,11,12,90,3.2,25,77,39,Yes,Love Night,Movie,Drama,Japanese,France,1998,161,7.0,55.94,8228948,0.83,PG,72.176,0.16,46-60,<30,Alto,Muy alto,Inactivo
U142389,C9851,44,Other,Canada,49,Standard,7.99,PayPal,Laptop,3,Documentary,27,9,4,34,2.7,40,70,12,No,Love Love,Movie,Sci-Fi,English,Spain,1998,79,7.3,63.74,2028641,0.35,18+,46.496,0.58,36-45,<30,Bajo,Alto,Activo
U128248,C11704,53,Female,India,3,Standard,15.99,UPI,Laptop,3,Comedy,144,8,4,32,3.4,14,59,42,No,Life Life,Series,Thriller,Japanese,Japan,2014,72,6.6,42.31,937741,0.45,18+,43.92400000000001,0.47,46-60,120-180,Bajo,Alto,Activo
U121446,C11338,62,Other,Canada,37,Premium,7.99,Debit Card,Tablet,2,Sci-Fi,26,9,0,30,1.3,37,98,33,No,Game Life,Movie,Horror,Korean,France,2014,170,6.9,74.29,8127037,0.45,16+,56.71600000000001,0.58,60+,<30,Bajo,Alto,Activo
U106446,C6877,49,Male,Canada,56,Basic,15.99,Credit Card,Laptop,2,Documentary,165,8,7,68,4.8,7,5,23,No,Night Last,Series,Action,Japanese,France,2013,72,3.9,74.89,262267,0.67,PG-13,70.156,0.34,46-60,120-180,Medio,Alto,Activo
U121341,C4346,62,Female,Brazil,37,Standard,12.99,PayPal,Tablet,2,Sci-Fi,244,4,7,69,4.3,22,87,42,No,Last World,Series,Sci-Fi,Spanish,Germany,2021,110,3.8,3.12,6761879,0.71,18+,43.848,0.26,60+,180+,Medio,Medio,Activo
U119002,C48954,55,Male,France,57,Basic,15.99,UPI,Smart TV,1,Action,27,14,4,77,4.3,22,16,36,No,Night Game,Series,Horror,French,USA,2004,136,4.1,81.28,5619852,0.3,PG-13,50.512,0.77,46-60,<30,Alto,Muy alto,Activo
U113456,C46766,44,Other,USA,48,Basic,7.99,UPI,Smart TV,1,Sci-Fi,182,7,0,37,2.2,13,99,58,No,World Dark,Series,Romance,German,Japan,2014,125,7.2,79.58,3635678,0.73,PG,75.632,0.31,36-45,180+,Bajo,Alto,Activo
U115344,C35746,64,Female,Brazil,53,Basic,15.99,Debit Card,Laptop,2,Drama,64,15,2,93,3.3,47,25,22,Yes,Secret Life,Series,Romance,Korean,Germany,2014,170,,15.87,5543498,0.85,PG-13,57.348,0.19,60+,60-120,Muy alto,Muy alto,Inactivo
U109267,C41505,52,Female,UK,31,Standard,7.99,Debit Card,Smart TV,1,Sci-Fi,155,14,7,40,1.3,29,14,24,No,Dark Love,Series,Horror,Spanish,France,2001,71,5.8,82.06,7444331,0.34,16+,53.224,0.71,46-60,120-180,Bajo,Muy alto,Activo
U103271,C19948,47,Female,Germany,18,Premium,15.99,UPI,Tablet,1,Romance,168,17,13,62,1.7,28,55,38,No,Game Secret,Movie,Drama,Spanish,France,2006,153,5.4,60.52,5054668,0.71,16+,66.808,0.33,46-60,120-180,Medio,Muy alto,Activo
U102623,C11838,61,Other,India,32,Basic,12.99,UPI,Tablet,1,Action,122,4,1,62,4.5,37,27,51,No,Secret Dark,Series,Romance,Spanish,France,2004,128,6.2,0.3,3855000,0.92,PG-13,55.31999999999999,0.1,60+,120-180,Medio,Medio,Activo
U113724,C37511,60,Other,UK,58,Basic,12.99,Debit Card,Laptop,3,Comedy,285,17,1,46,1.4,22,20,16,No,World Love,Series,Comedy,German,Germany,2012,102,6.1,43.11,5928689,0.96,PG-13,74.844,0.0,46-60,180+,Bajo,Muy alto,Activo
U142647,C8149,31,Other,France,48,Basic,15.99,Credit Card,Laptop,2,Documentary,172,15,10,59,4.3,23,36,20,No,Secret World,Series,Action,English,Spain,2005,109,6.7,17.7,8892585,0.86,PG-13,58.68,0.08,26-35,120-180,Medio,Muy alto,Activo
U131318,C14107,49,Other,Germany,41,Premium,12.99,PayPal,Tablet,1,Romance,280,17,12,66,2.6,5,54,5,No,Night Secret,Movie,Romance,English,France,2013,176,6.3,26.48,2781577,0.96,18+,68.192,0.01,46-60,180+,Medio,Muy alto,Activo
U110311,C17650,38,Other,India,47,Standard,15.99,Credit Card,Mobile,1,Romance,38,13,8,51,1.1,30,20,43,No,Last Secret,Movie,Action,Korean,South Korea,1996,154,9.0,62.71,7147714,0.35,18+,46.084,0.65,36-45,30-60,Medio,Muy alto,Activo
U127103,C21846,27,Other,USA,53,Standard,15.99,PayPal,Mobile,1,Drama,140,6,14,58,4.7,8,74,6,Yes,Last Dark,Series,Action,Japanese,Spain,2020,79,7.0,66.13,8940158,0.69,PG,67.852,0.3,26-35,120-180,Medio,Alto,Inactivo
U149561,C38381,44,Male,Germany,17,Basic,7.99,UPI,Laptop,3,Horror,87,13,7,68,2.1,10,86,46,No,Love Life,Movie,Drama,French,USA,2017,116,5.5,59.21,6317756,0.76,18+,69.284,0.24,36-45,60-120,Medio,Muy alto,Activo
U123139,C44085,39,Other,UK,26,Basic,12.99,PayPal,Smart TV,1,Sci-Fi,250,3,4,32,1.3,49,72,49,No,Game Last,Series,Romance,French,Germany,2012,128,7.9,36.86,1688190,0.88,18+,67.544,0.05,36-45,180+,Bajo,Medio,Activo
U128217,C835,32,Female,Canada,11,Standard,12.99,PayPal,Mobile,1,Drama,283,14,9,70,4.6,6,74,32,No,Game Dark,Movie,Documentary,Spanish,USA,2012,129,6.9,33.28,7077301,0.32,16+,32.512,0.71,26-35,180+,Medio,Muy alto,Activo
U112130,C26943,62,Female,Germany,27,Basic,15.99,Credit Card,Mobile,2,Horror,102,4,9,90,4.2,31,38,34,No,Dark World,Movie,Drama,English,Japan,1998,97,7.5,82.5,8599165,0.64,18+,71.4,0.28,60+,60-120,Alto,Medio,Activo
U127762,C4708,53,Male,Canada,26,Basic,15.99,UPI,Tablet,2,Horror,65,2,1,33,3.4,20,18,30,No,Dark Dark,Movie,Romance,German,USA,2002,150,8.1,49.45,4437643,0.47,PG,47.98,0.56,46-60,60-120,Bajo,Bajo,Activo
U117303,C11786,25,Other,UK,52,Standard,15.99,UPI,Smart TV,3,Action,45,13,12,34,1.4,30,75,32,No,Game Secret,Movie,Sci-Fi,Japanese,France,1995,172,4.8,32.71,904186,0.46,PG-13,40.684,0.54,18-25,30-60,Bajo,Muy alto,Activo
U130786,C3665,41,Male,Japan,37,Basic,15.99,Credit Card,Tablet,1,Sci-Fi,23,19,4,48,1.4,15,85,19,No,World World,Series,Horror,French,Germany,2016,135,6.5,53.21,5828871,0.4,18+,45.28400000000001,0.59,36-45,<30,Bajo,Muy alto,Activo
U138780,C6634,55,Other,Germany,26,Standard,15.99,Debit Card,Tablet,2,Comedy,90,16,13,90,2.5,34,33,50,No,Night Dark,Movie,Romance,Korean,USA,2013,75,8.4,59.45,2002552,0.68,18+,64.58,0.33,46-60,60-120,Alto,Muy alto,Activo
U145039,C48122,51,Other,Canada,30,Standard,12.99,Credit Card,Laptop,3,Sci-Fi,173,13,1,34,1.8,11,34,39,Yes,Love World,Movie,Romance,English,USA,2014,127,5.3,68.34,6283092,0.51,PG-13,57.936,0.39,46-60,120-180,Bajo,Muy alto,Inactivo
U110541,C37247,58,Male,Germany,19,Standard,12.99,UPI,Tablet,3,Sci-Fi,141,8,10,98,4.4,25,97,41,No,Love Love,Movie,Documentary,English,Japan,2017,101,7.9,58.19,4001819,0.39,16+,46.676,0.61,46-60,120-180,Muy alto,Alto,Activo
U101951,C27783,21,Male,Japan,57,Standard,15.99,Credit Card,Mobile,2,Action,169,16,6,45,2.7,36,37,31,No,Secret Night,Series,Sci-Fi,German,France,2002,123,7.6,15.93,2924424,0.78,PG-13,53.172,0.15,18-25,120-180,Bajo,Muy alto,Activo
U118296,C28337,22,Other,France,6,Premium,15.99,Credit Card,Smart TV,1,Comedy,203,18,6,44,3.8,16,5,34,No,Love Game,Series,Documentary,English,Japan,2007,119,8.0,66.58,2380930,0.86,PG-13,78.232,0.02,18-25,180+,Bajo,Muy alto,Activo
U132501,C3243,48,Male,Canada,1,Standard,15.99,Credit Card,Laptop,2,Horror,118,1,8,85,4.2,46,29,38,No,Love Game,Series,Horror,Spanish,France,2023,169,6.0,43.88,2172698,0.57,16+,51.752,0.42,46-60,60-120,Alto,Bajo,Activo
U128849,C12094,57,Other,India,39,Standard,12.99,Debit Card,Mobile,3,Horror,248,17,7,35,1.8,32,69,34,No,Last Love,Movie,Sci-Fi,Korean,USA,1999,127,7.6,21.83,6383125,0.92,16+,63.932,0.1,46-60,180+,Bajo,Muy alto,Activo
U112788,C9488,45,Female,UK,16,Standard,7.99,PayPal,Smart TV,1,Comedy,48,13,9,65,4.2,42,40,8,No,Life Dark,Movie,Thriller,German,Germany,2009,82,9.6,76.47,9796577,0.73,PG,74.388,0.26,36-45,30-60,Medio,Muy alto,Activo
U110585,C4383,45,Other,Germany,44,Premium,12.99,Debit Card,Tablet,2,Sci-Fi,126,15,7,73,4.7,8,71,23,Yes,Dark Night,Series,Drama,Spanish,Spain,2007,161,7.7,32.38,488900,0.5,PG-13,42.952,0.48,36-45,120-180,Medio,Muy alto,Inactivo
U110052,C15155,30,Female,USA,37,Standard,15.99,UPI,Mobile,2,Comedy,166,14,14,66,4.7,0,70,2,Yes,Night Dark,Movie,Sci-Fi,Japanese,France,2013,83,6.2,7.87,3224928,0.4,16+,27.148,0.63,26-35,120-180,Medio,Muy alto,Inactivo
U107120,C38777,30,Female,Spain,52,Standard,15.99,UPI,Laptop,2,Romance,64,13,12,60,1.7,9,12,5,No,Game Last,Series,Romance,Spanish,USA,2012,109,6.7,86.93,7483251,0.84,18+,85.172,0.16,26-35,60-120,Medio,Muy alto,Activo
U149047,C26259,18,Female,Australia,35,Basic,7.99,PayPal,Mobile,1,Thriller,289,2,6,87,3.7,26,14,18,Yes,World World,Movie,Thriller,German,South Korea,2017,157,6.5,39.1,5144573,0.41,PG,40.23999999999999,0.64,,180+,Alto,Bajo,Inactivo
U149047,C26259,18,Female,Australia,35,Basic,7.99,PayPal,Mobile,1,Thriller,289,2,6,87,3.7,26,14,18,Yes,World World,Movie,Thriller,German,South Korea,2017,157,6.5,39.1,5144573,0.41,PG,40.23999999999999,0.64,,180+,Alto,Bajo,Inactivo
U128769,C45485,37,Other,Spain,39,Basic,12.99,Debit Card,Mobile,2,Sci-Fi,77,5,6,96,2.7,4,50,47,No,Game Night,Series,Comedy,Spanish,South Korea,2016,72,7.7,0.11,1158751,0.88,PG-13,52.84399999999999,0.25,36-45,60-120,Muy alto,Medio,Activo
U124057,C13053,60,Other,France,57,Standard,7.99,UPI,Tablet,1,Comedy,51,1,9,40,1.5,44,34,22,Yes,Secret Night,Movie,Drama,German,USA,1995,109,6.5,64.44,6144469,0.4,PG,49.776,0.53,46-60,30-60,Bajo,Bajo,Inactivo
U121804,C6461,37,Other,India,35,Standard,12.99,PayPal,Smart TV,3,Documentary,159,6,1,38,1.9,38,19,40,No,Game World,Series,Romance,Japanese,USA,2001,155,5.7,84.6,1783414,0.68,18+,74.63999999999999,0.32,36-45,120-180,Bajo,Alto,Activo
U134154,C44005,34,Other,Australia,11,Premium,12.99,UPI,Tablet,3,Action,202,10,0,78,3.1,19,46,28,No,World Dark,Movie,Action,French,Spain,2024,168,5.1,62.11,906926,0.4,PG-13,48.844,0.54,26-35,180+,Alto,Alto,Activo
U138901,C36803,19,Female,Spain,20,Premium,15.99,PayPal,Laptop,1,Action,141,4,4,50,2.7,26,38,13,Yes,Night Night,Movie,Comedy,Spanish,South Korea,2003,153,5.3,88.32,4170823,0.4,16+,59.328,0.65,18-25,120-180,Bajo,Medio,Inactivo
U124150,C13381,48,Other,Australia,20,Basic,7.99,Credit Card,Mobile,3,Sci-Fi,193,3,14,95,3.7,6,5,4,No,Life World,Movie,Horror,German,South Korea,1999,154,5.5,78.58,9299566,0.62,16+,68.632,0.43,46-60,180+,Muy alto,Medio,Activo
U108615,C38439,40,Male,Germany,13,Premium,7.99,Debit Card,Smart TV,3,Romance,149,16,9,46,2.6,2,75,56,No,World Secret,Movie,Sci-Fi,French,Japan,2001,85,7.2,99.94,6865497,0.9,PG-13,93.976,0.02,36-45,120-180,Bajo,Muy alto,Activo
U120160,C14550,44,Female,India,16,Standard,12.99,Credit Card,Tablet,3,Drama,37,17,12,96,4.8,14,16,31,No,World Love,Series,Thriller,Korean,Spain,2016,84,6.8,95.18,56712,0.78,PG,84.872,0.27,36-45,30-60,Muy alto,Muy alto,Activo
U101485,C17133,48,Other,Spain,42,Premium,15.99,UPI,Smart TV,3,Thriller,135,8,5,75,1.2,31,27,19,No,Dark Secret,Movie,Documentary,Japanese,Japan,2023,176,7.1,51.17,166447,0.37,16+,42.66800000000001,0.71,46-60,120-180,Medio,Alto,Activo
U133294,C5079,41,Male,Spain,13,Basic,7.99,UPI,Tablet,3,Romance,189,19,10,96,2.3,33,81,37,No,Game Secret,Movie,Action,Japanese,USA,2024,89,6.1,67.86,4564771,0.93,18+,82.944,0.07,36-45,180+,Muy alto,Muy alto,Activo
U138241,C9810,49,Female,India,54,Premium,7.99,PayPal,Smart TV,2,Horror,158,13,14,34,1.4,38,59,53,No,Dark Night,Movie,Sci-Fi,German,France,2017,156,4.6,30.55,9915782,0.74,PG,56.62,0.36,46-60,120-180,Bajo,Muy alto,Activo
U138241,C9810,49,Female,India,54,Premium,7.99,PayPal,Smart TV,2,Horror,158,13,14,34,1.4,38,59,53,No,Dark Night,Movie,Sci-Fi,German,France,2017,156,4.6,30.55,9915782,0.74,PG,56.62,0.36,46-60,120-180,Bajo,Muy alto,Activo
U118219,C19859,57,Female,Germany,48,Premium,7.99,Credit Card,Laptop,3,Drama,239,12,2,54,3.9,10,4,38,No,Secret Game,Series,Action,Korean,Japan,2023,113,5.3,51.25,4075096,0.73,18+,64.3,0.22,46-60,180+,Medio,Muy alto,Activo
U110757,C46382,52,Other,Germany,55,Standard,12.99,PayPal,Mobile,3,Action,245,7,7,46,4.6,30,55,41,No,Night World,Series,Romance,French,Spain,2013,167,6.8,42.43,9744475,0.81,18+,65.572,0.17,46-60,180+,Bajo,Alto,Activo
U121711,C8773,33,Male,Brazil,53,Standard,7.99,PayPal,Mobile,1,Romance,173,13,1,74,2.0,43,67,26,No,Last Life,Movie,Documentary,French,USA,2023,177,3.5,83.8,108343,0.95,PG,90.52000000000001,0.1,26-35,120-180,Medio,Muy alto,Activo
U104838,C7417,19,Male,Germany,37,Premium,7.99,Debit Card,Laptop,3,Comedy,71,13,3,78,1.8,35,47,20,No,Last Love,Movie,Romance,German,USA,2022,97,6.0,46.1,1049054,0.82,16+,67.64,0.19,18-25,60-120,Alto,Muy alto,Activo
U100270,C27714,26,Other,Spain,33,Standard,12.99,UPI,Laptop,1,Horror,287,12,6,34,4.3,12,3,53,No,Game Love,Series,Action,Spanish,France,2020,121,5.3,32.64,8564037,0.77,PG-13,59.256,0.28,26-35,180+,Bajo,Muy alto,Activo
U128986,C10376,46,Other,Australia,20,Basic,7.99,Credit Card,Laptop,2,Thriller,198,9,7,32,2.4,0,90,0,No,Game Game,Series,Action,Korean,Japan,2008,137,4.7,33.22,3109532,0.93,16+,69.088,0.0,46-60,180+,Bajo,Alto,Activo
U148453,C17815,63,Male,Germany,27,Standard,15.99,UPI,Smart TV,1,Documentary,158,19,1,45,4.7,35,54,34,No,World Game,Series,Documentary,Japanese,Spain,2024,159,8.0,23.56,4839890,0.36,PG-13,31.024,0.65,60+,120-180,Bajo,Muy alto,Activo
U127509,C47564,56,Male,France,3,Standard,12.99,Credit Card,Smart TV,1,Drama,40,3,11,79,2.5,9,12,29,No,Love Game,Movie,Horror,English,France,2022,171,6.2,52.77,3613654,0.41,16+,45.708,0.65,46-60,30-60,Alto,Medio,Activo
U106508,C21905,30,Male,France,24,Premium,15.99,PayPal,Tablet,1,Romance,216,12,14,40,2.0,46,66,17,No,Night Secret,Movie,Comedy,French,Spain,2015,103,7.1,30.42,7139771,0.61,16+,48.768,0.4,26-35,180+,Bajo,Muy alto,Activo
U145288,C23120,51,Female,Australia,12,Standard,15.99,PayPal,Smart TV,3,Drama,206,11,0,38,3.0,31,16,18,No,Life Last,Movie,Drama,Korean,USA,2013,94,4.9,43.19,5976728,0.4,16+,41.276,0.62,46-60,180+,Bajo,Muy alto,Activo
U122849,C27163,18,Female,UK,11,Premium,12.99,Credit Card,Mobile,1,Action,257,6,11,35,3.8,0,39,23,No,World Dark,Movie,Romance,French,South Korea,2022,95,,26.74,5345054,0.79,16+,58.096,0.27,,180+,Bajo,Alto,Activo
U149990,C12643,60,Male,Brazil,29,Basic,12.99,Debit Card,Mobile,1,Documentary,28,1,2,46,2.4,23,66,36,No,Love Life,Series,Action,Korean,Japan,1999,172,8.1,4.4,3172768,0.36,PG-13,23.36,0.63,46-60,<30,Bajo,Bajo,Activo
U143668,C32727,63,Male,Australia,12,Basic,15.99,Debit Card,Smart TV,2,Horror,68,13,6,93,5.0,42,73,52,No,Game Secret,Movie,Thriller,Japanese,USA,2006,86,5.9,76.44,108954,0.49,PG,59.976,0.5,60+,60-120,Muy alto,Muy alto,Activo
U148595,C12428,56,Female,France,26,Premium,12.99,UPI,Mobile,2,Horror,224,7,0,74,4.0,6,28,56,No,Secret Last,Movie,Documentary,Spanish,Japan,1997,153,7.2,5.44,1368039,0.69,18+,43.576,0.36,46-60,180+,Medio,Alto,Activo
U118728,C21817,62,Other,Australia,19,Standard,15.99,Credit Card,Laptop,3,Documentary,138,13,6,66,1.3,41,7,43,Yes,Dark Life,Movie,Action,French,South Korea,2024,76,7.7,23.67,1241643,0.39,PG-13,32.868,0.54,60+,120-180,Medio,Muy alto,Inactivo
U143489,C3022,49,Other,Canada,38,Basic,15.99,Debit Card,Smart TV,3,Comedy,294,5,10,44,3.5,6,36,37,Yes,Dark Game,Series,Romance,Spanish,Spain,2019,105,5.4,98.06,1791248,0.31,18+,57.824,0.6,46-60,180+,Bajo,Medio,Inactivo
U147507,C18067,25,Female,Australia,56,Standard,7.99,UPI,Laptop,2,Drama,271,16,11,65,1.5,8,88,10,No,World Game,Series,Horror,English,USA,2010,110,6.5,80.23,7620930,0.85,PG,83.09200000000001,0.15,18-25,180+,Medio,Muy alto,Activo
U108958,C32728,39,Male,France,12,Standard,7.99,PayPal,Laptop,1,Romance,259,12,1,49,3.2,0,74,40,No,World Secret,Series,Romance,Spanish,Japan,2017,100,6.0,4.28,1403715,0.57,PG-13,35.912,0.46,36-45,180+,Bajo,Muy alto,Activo
U122817,C9264,44,Female,Australia,53,Basic,12.99,Credit Card,Laptop,3,Sci-Fi,53,16,14,51,1.4,0,34,30,No,Life Last,Movie,Horror,Japanese,Spain,2016,97,6.9,25.92,3693417,0.92,PG,65.568,0.09,36-45,30-60,Medio,Muy alto,Activo
U108211,C48699,27,Female,Japan,59,Standard,7.99,UPI,Tablet,2,Drama,182,16,10,57,3.6,48,7,17,No,Life Last,Series,Drama,Korean,USA,2004,179,7.6,44.82,7527973,0.52,PG,49.128,0.5,26-35,180+,Medio,Muy alto,Activo
U128776,C29980,45,Male,Japan,56,Basic,15.99,PayPal,Tablet,2,Action,42,6,5,97,3.6,21,60,37,No,Night World,Movie,Drama,English,Germany,2009,143,4.6,67.18,1442533,0.66,PG,66.47200000000001,0.34,36-45,30-60,Muy alto,Alto,Activo
U101687,C49214,63,Other,Australia,35,Basic,15.99,Debit Card,Tablet,2,Comedy,276,15,2,39,2.9,8,76,56,No,Night Love,Movie,Comedy,Spanish,South Korea,2004,78,6.4,80.76,765478,0.7,16+,74.304,0.33,60+,180+,Bajo,Muy alto,Activo
U147403,C35905,39,Other,Canada,57,Standard,15.99,Debit Card,Laptop,3,Horror,251,12,12,47,3.6,25,39,13,No,Life Night,Series,Documentary,French,Japan,2000,158,7.6,12.83,3607504,0.37,16+,27.332,0.69,36-45,180+,Bajo,Muy alto,Activo
U148947,C6057,54,Other,Germany,28,Basic,15.99,Credit Card,Laptop,1,Action,251,4,0,81,2.7,35,86,15,No,Life Night,Movie,Documentary,English,Germany,2007,127,6.3,4.87,8911859,0.52,PG,33.148,0.53,46-60,180+,Alto,Medio,Activo
U145019,C46789,45,Other,India,14,Standard,15.99,Credit Card,Tablet,2,Drama,205,13,14,35,4.6,28,71,43,No,Life Game,Series,Action,Korean,USA,2024,143,5.7,33.6,8870564,0.47,16+,41.64,0.59,36-45,180+,Bajo,Muy alto,Activo
U145699,C26924,59,Female,Canada,37,Standard,7.99,UPI,Mobile,2,Drama,66,3,13,91,1.6,12,56,30,No,Secret Dark,Movie,Romance,English,USA,1997,169,6.7,93.61,4651168,0.7,16+,79.444,0.32,46-60,60-120,Muy alto,Medio,Activo
U140485,C12474,32,Female,India,23,Premium,7.99,Debit Card,Laptop,1,Horror,39,1,0,74,4.0,4,4,56,Yes,Secret Life,Series,Documentary,Spanish,South Korea,2016,91,6.5,41.05,7885451,0.54,18+,48.81999999999999,0.36,26-35,30-60,Medio,Bajo,Inactivo
U109143,C6493,21,Female,Spain,23,Premium,15.99,Credit Card,Mobile,2,Horror,98,4,6,59,3.4,6,99,3,No,Life Love,Series,Action,Korean,Japan,2022,95,6.1,7.77,378974,0.94,PG,59.508,0.02,18-25,60-120,Medio,Medio,Activo
U122853,C35878,47,Female,Spain,12,Basic,7.99,Debit Card,Smart TV,3,Sci-Fi,252,19,0,51,3.7,16,2,57,No,Dark Game,Series,Documentary,German,France,2006,113,7.5,58.85,2728038,0.36,PG-13,45.14,0.6,46-60,180+,Medio,Muy alto,Activo
U144944,C13704,34,Other,India,52,Standard,7.99,PayPal,Mobile,1,Sci-Fi,290,16,13,58,3.7,1,97,11,No,Life Last,Series,Documentary,English,France,2020,145,8.6,48.41,1942691,0.7,PG,61.364,0.3,26-35,180+,Medio,Muy alto,Activo
U141940,C23880,54,Male,Japan,20,Standard,15.99,UPI,Tablet,2,Horror,249,19,9,92,4.7,25,94,1,Yes,Life Game,Movie,Horror,Japanese,USA,2004,168,4.6,51.77,6043640,0.78,PG,67.508,0.27,46-60,180+,Muy alto,Muy alto,Inactivo
U107476,C44379,46,Other,Canada,52,Standard,12.99,UPI,Laptop,1,Sci-Fi,61,7,9,46,2.8,36,96,52,No,Dark Life,Movie,Drama,Korean,USA,1995,92,7.0,46.08,8752514,0.64,PG,56.83199999999999,0.34,46-60,60-120,Bajo,Alto,Activo
U130221,C23819,27,Female,USA,22,Standard,15.99,PayPal,Laptop,2,Drama,212,9,8,61,2.0,17,19,9,No,Last Love,Series,Sci-Fi,English,Germany,2015,146,8.7,59.45,9782301,0.72,16+,66.97999999999999,0.26,26-35,180+,Medio,Alto,Activo
U132725,C24501,18,Male,Germany,49,Basic,15.99,UPI,Mobile,2,Horror,206,11,11,54,1.9,5,10,51,No,Night Secret,Series,Romance,French,Germany,2015,117,7.4,47.5,9157323,0.85,PG-13,70.0,0.14,,180+,Medio,Muy alto,Activo
U143751,C19201,46,Male,Canada,21,Standard,7.99,PayPal,Smart TV,1,Romance,252,16,1,36,1.3,2,2,55,No,Life Night,Movie,Sci-Fi,French,France,2005,109,5.6,96.24,4437498,0.75,16+,83.49600000000001,0.24,46-60,180+,Bajo,Muy alto,Activo
