user_id,age,gender,country,account_age_months,subscription_type,monthly_fee,payment_method,primary_device,devices_used,favorite_genre,avg_watch_time_minutes,watch_sessions_per_week,binge_watch_sessions,completion_rate,rating_given,content_interactions,recommendation_click_rate,days_since_last_login,churned
U101419,56,Female,UK,44,Basic,15.99,PayPal,Laptop,3,Horror,100,5,6,94,2.5,42,0,42,No
U101420,52,Other,UK,36,Premium,12.99,Credit Card,Tablet,1,Thriller,284,8,4,88,2.7,45,23,0,No
U101421,20,Other,Germany,48,Basic,15.99,Credit Card,Laptop,2,Comedy,138,12,0,49,3.6,4,82,56,Yes
U101422,54,Other,Brazil,31,Standard,12.99,UPI,Tablet,2,Horror,93,2,10,38,1.0,45,84,3,No
U101423,61,Female,India,15,Standard,12.99,Credit Card,Laptop,3,Drama,79,5,8,95,2.0,13,21,56,No
U101424,61,Other,Canada,9,Basic,12.99,Debit Card,Mobile,3,Sci-Fi,28,1,13,70,1.7,46,28,54,No
U101425,47,Male,Australia,36,Standard,7.99,Credit Card,Laptop,2,Comedy,53,11,7,35,4.2,17,67,44,No
U101426,55,Female,UK,4,Standard,7.99,PayPal,Laptop,1,Action,168,11,11,53,4.1,19,71,21,No
U101427,51,Male,Brazil,19,Standard,7.99,Debit Card,Tablet,1,Drama,106,10,7,47,4.3,17,90,56,Yes
U101428,29,Female,Spain,34,Standard,15.99,Debit Card,Smart TV,1,Horror,267,9,4,74,3.2,27,54,32,No
U101429,36,Other,UK,24,Premium,15.99,PayPal,Tablet,3,Sci-Fi,97,13,6,93,3.9,37,41,12,No
U101430,54,Other,Australia,11,Premium,7.99,Debit Card,Smart TV,2,Sci-Fi,152,8,6,91,2.0,43,46,4,No
U101431,61,Female,Brazil,35,Standard,12.99,Credit Card,Mobile,3,Romance,212,12,4,90,1.9,43,28,47,No
U101432,34,Other,USA,28,Standard,7.99,UPI,Tablet,2,Documentary,185,6,11,57,1.2,3,24,49,No
U101433,27,Male,Canada,28,Basic,7.99,UPI,Mobile,2,Documentary,78,5,9,55,2.0,29,72,43,No
U101434,64,Male,Brazil,11,Premium,7.99,PayPal,Mobile,1,Documentary,227,14,13,98,2.0,44,35,39,No
U101435,29,Other,Germany,38,Standard,7.99,Credit Card,Smart TV,1,Romance,68,19,1,66,3.6,19,82,37,No
U101436,33,Female,UK,34,Standard,7.99,PayPal,Tablet,1,Sci-Fi,190,17,14,91,1.8,23,2,22,No
U101437,41,Female,India,15,Basic,7.99,Debit Card,Smart TV,2,Action,269,4,4,30,3.4,35,36,18,Yes
U101438,36,Male,Japan,8,Standard,12.99,Debit Card,Laptop,3,Thriller,161,15,2,99,2.5,7,23,53,Yes
U101439,25,Other,Spain,41,Basic,7.99,Debit Card,Smart TV,3,Comedy,224,18,3,88,4.0,13,4,51,No
U101440,48,Other,France,37,Standard,15.99,PayPal,Tablet,3,Drama,128,13,4,72,4.3,30,66,24,Yes
U101441,38,Male,Spain,41,Standard,15.99,UPI,Mobile,3,Horror,218,6,0,52,1.7,16,95,41,No
U101442,34,Female,USA,1,Standard,7.99,Debit Card,Tablet,2,Drama,169,3,13,40,3.2,39,73,20,Yes
U101443,40,Other,Germany,24,Premium,15.99,PayPal,Smart TV,3,Horror,224,13,14,44,4.5,44,81,17,Yes
U101444,54,Female,Brazil,50,Premium,15.99,Credit Card,Laptop,3,Drama,238,11,14,73,2.9,15,24,47,No
U101445,33,Female,Australia,10,Basic,12.99,Debit Card,Mobile,3,Horror,288,2,10,47,1.7,29,17,52,No
U101446,23,Male,Germany,40,Premium,12.99,Debit Card,Smart TV,3,Romance,171,4,6,53,5.0,41,40,49,No
U101447,25,Female,Spain,17,Basic,15.99,PayPal,Mobile,2,Documentary,119,8,13,43,2.1,33,20,3,No
U101448,42,Male,Spain,14,Standard,15.99,Debit Card,Tablet,1,Documentary,170,16,12,75,1.9,48,85,59,No
U101449,35,Other,USA,1,Standard,12.99,Credit Card,Mobile,2,Romance,65,13,10,98,1.8,49,31,25,No
U101450,42,Female,India,11,Premium,15.99,UPI,Tablet,1,Horror,290,3,1,81,1.8,48,87,49,Yes
U101451,29,Male,Canada,41,Premium,15.99,Debit Card,Tablet,2,Horror,132,9,8,81,2.1,46,72,44,No
U101452,32,Male,Spain,42,Standard,12.99,Credit Card,Laptop,2,Drama,168,14,8,55,1.4,22,14,12,No
U101453,43,Female,USA,3,Standard,7.99,Credit Card,Tablet,2,Horror,187,10,2,59,3.6,4,81,9,Yes
U101454,58,Male,Canada,17,Standard,12.99,Debit Card,Smart TV,2,Drama,266,8,4,33,1.9,6,66,42,No
U101455,62,Other,France,11,Basic,7.99,PayPal,Smart TV,2,Thriller,16,16,2,73,4.3,5,23,58,Yes
U101456,43,Female,France,24,Basic,7.99,UPI,Tablet,3,Drama,201,12,12,36,1.3,1,23,56,Yes
U101457,64,Other,India,36,Standard,12.99,PayPal,Tablet,2,Action,131,16,7,41,3.1,17,36,25,No
U101458,49,Male,USA,33,Standard,7.99,PayPal,Laptop,2,Romance,89,10,3,56,3.2,4,11,28,Yes
U101459,27,Other,Australia,32,Basic,7.99,UPI,Mobile,3,Horror,137,3,3,43,2.5,13,37,47,No
U101460,33,Male,Japan,25,Standard,12.99,UPI,Laptop,1,Sci-Fi,75,1,7,76,1.8,16,44,21,No
U101461,24,Male,Japan,50,Premium,12.99,UPI,Tablet,3,Comedy,258,19,12,71,3.0,32,9,44,No
U101462,34,Other,Brazil,27,Standard,7.99,Debit Card,Smart TV,2,Thriller,236,4,12,47,4.1,40,89,21,No
U101463,40,Female,Canada,47,Standard,12.99,Debit Card,Tablet,2,Sci-Fi,71,9,10,97,2.9,38,6,54,Yes
U101464,43,Female,India,43,Premium,15.99,Credit Card,Smart TV,1,Horror,96,6,14,62,1.3,34,72,59,No
U101465,38,Female,Brazil,17,Basic,15.99,UPI,Smart TV,3,Romance,80,1,4,86,3.7,19,66,11,No
U101466,39,Other,France,17,Premium,15.99,UPI,Mobile,3,Horror,222,10,9,75,4.4,9,95,34,Yes
U101467,24,Other,Brazil,50,Basic,12.99,Debit Card,Laptop,2,Horror,77,17,2,87,2.1,45,40,10,No
U101468,31,Other,USA,46,Premium,12.99,Debit Card,Tablet,1,Thriller,40,9,12,93,2.1,2,51,14,No
U101469,32,Other,Canada,57,Basic,7.99,Debit Card,Mobile,2,Horror,47,4,11,86,4.4,49,76,26,No
U101470,24,Female,USA,40,Basic,7.99,Debit Card,Mobile,1,Horror,171,6,11,67,4.2,17,74,3,No
U101471,26,Female,Brazil,4,Basic,15.99,UPI,Tablet,2,Drama,45,12,11,50,1.6,0,27,31,No
U101472,25,Male,France,18,Basic,15.99,UPI,Laptop,2,Thriller,279,18,6,40,2.7,30,34,11,No
U101473,40,Other,Spain,11,Standard,7.99,UPI,Tablet,1,Romance,259,17,12,34,2.9,43,21,27,No
U101474,46,Female,Australia,41,Standard,7.99,Debit Card,Tablet,1,Horror,123,12,10,32,4.8,21,43,18,No
U101475,35,Female,India,40,Premium,7.99,Debit Card,Smart TV,3,Documentary,150,15,3,80,4.7,16,93,41,No
U101476,48,Female,Australia,12,Standard,12.99,UPI,Laptop,1,Action,104,9,1,44,2.4,14,89,6,No
U101477,47,Female,Australia,43,Standard,15.99,PayPal,Mobile,1,Drama,218,15,4,63,1.3,16,5,18,Yes
U101478,56,Female,India,37,Premium,7.99,PayPal,Tablet,1,Thriller,290,12,2,53,2.7,5,76,15,No
U101479,52,Female,Brazil,10,Standard,15.99,Debit Card,Laptop,3,Action,79,3,14,56,4.2,20,22,26,No
U101480,35,Other,UK,15,Basic,15.99,Debit Card,Mobile,1,Action,70,4,5,97,2.1,8,74,17,No
U101481,59,Male,Germany,58,Premium,15.99,Credit Card,Smart TV,1,Sci-Fi,87,10,7,66,3.3,16,1,37,No
U101482,56,Male,Australia,58,Standard,7.99,UPI,Tablet,3,Thriller,35,2,1,42,2.6,23,43,40,No
U101483,34,Other,USA,11,Premium,7.99,UPI,Tablet,3,Romance,160,5,0,37,2.5,14,8,31,No
U101484,31,Female,USA,34,Basic,15.99,Debit Card,Laptop,2,Drama,260,1,11,51,3.4,9,18,40,No
U101485,48,Other,Spain,42,Premium,15.99,UPI,Smart TV,3,Thriller,135,8,5,75,1.2,31,27,19,No
U101486,41,Female,Australia,35,Premium,15.99,Debit Card,Laptop,3,Comedy,264,14,5,31,4.6,40,73,19,No
U101487,52,Female,France,8,Basic,12.99,Debit Card,Mobile,3,Horror,159,1,0,56,4.5,33,41,24,Yes
U101488,61,Female,UK,31,Standard,12.99,Credit Card,Smart TV,1,Romance,49,18,14,80,3.7,23,37,8,No
U101489,62,Female,Australia,44,Standard,7.99,PayPal,Laptop,1,Thriller,77,15,13,61,4.4,10,29,36,Yes
U101490,51,Female,Australia,15,Standard,15.99,Debit Card,Laptop,1,Sci-Fi,294,6,4,44,1.5,15,64,50,Yes
U101491,20,Other,Japan,29,Basic,12.99,Credit Card,Smart TV,2,Horror,30,15,11,35,2.7,19,51,32,No
U101492,54,Other,Spain,15,Premium,7.99,Debit Card,Mobile,2,Sci-Fi,263,5,5,47,4.6,41,53,17,No
U101493,60,Male,Spain,56,Basic,12.99,Credit Card,Smart TV,3,Documentary,201,10,3,61,1.7,42,96,52,No
U101494,57,Female,France,31,Standard,7.99,PayPal,Smart TV,3,Comedy,21,9,10,99,5.0,12,42,33,No
U101495,43,Other,Brazil,7,Basic,15.99,Credit Card,Mobile,2,Drama,153,19,9,98,3.2,45,3,46,No
U101496,40,Other,France,30,Standard,15.99,UPI,Mobile,3,Thriller,21,8,1,99,1.2,27,39,19,Yes
U101497,61,Female,UK,25,Standard,15.99,Credit Card,Smart TV,1,Romance,117,13,13,50,1.5,22,47,45,Yes
U101498,56,Female,Japan,55,Basic,12.99,Debit Card,Smart TV,2,Drama,261,19,13,57,1.4,20,53,54,No
U101499,32,Other,USA,15,Basic,12.99,Debit Card,Mobile,3,Horror,31,13,6,50,4.0,12,95,36,No
U101500,21,Female,Germany,13,Premium,7.99,PayPal,Smart TV,1,Horror,211,11,12,36,1.1,4,76,2,Yes
U101501,46,Other,France,10,Standard,15.99,Credit Card,Mobile,2,Comedy,39,16,9,36,3.8,35,90,40,No
U101502,39,Male,France,19,Standard,15.99,Debit Card,Smart TV,2,Horror,130,14,2,68,3.1,37,64,28,No
U101503,42,Female,USA,49,Standard,15.99,Credit Card,Laptop,3,Drama,191,17,10,62,5.0,22,29,30,No
U101504,30,Male,Australia,15,Basic,12.99,PayPal,Tablet,3,Drama,239,8,11,43,1.4,41,69,32,No
U101505,35,Male,USA,3,Premium,7.99,Debit Card,Tablet,2,Thriller,48,11,3,77,4.2,13,94,33,No
U101506,50,Male,UK,18,Basic,7.99,PayPal,Laptop,1,Documentary,197,14,7,85,3.3,4,4,7,No
U101507,33,Female,Australia,22,Basic,7.99,Credit Card,Laptop,1,Sci-Fi,22,5,11,95,4.8,13,88,21,No
U101508,62,Male,Australia,37,Basic,7.99,Debit Card,Smart TV,1,Sci-Fi,17,7,7,79,3.0,28,58,11,Yes
U101509,59,Other,USA,32,Standard,12.99,PayPal,Laptop,1,Action,181,3,1,45,1.4,8,30,54,No
U101510,61,Other,USA,31,Premium,15.99,UPI,Mobile,3,Action,253,17,10,65,4.0,39,87,39,No
U101511,19,Female,Australia,10,Standard,12.99,Credit Card,Laptop,2,Thriller,247,5,9,30,2.4,14,64,51,Yes
U101512,52,Female,India,59,Premium,15.99,Debit Card,Smart TV,1,Drama,217,1,0,71,2.4,43,13,15,No
U101513,59,Male,Germany,41,Standard,7.99,Debit Card,Tablet,3,Drama,195,7,2,90,1.4,28,40,43,No
U101514,51,Female,Australia,45,Basic,15.99,PayPal,Tablet,1,Horror,37,12,2,63,3.2,16,2,16,No
U101515,47,Other,Germany,56,Premium,15.99,UPI,Mobile,2,Comedy,149,6,1,54,4.4,28,42,29,No
U101516,30,Other,Brazil,21,Basic,7.99,Credit Card,Laptop,1,Comedy,295,18,2,78,3.5,15,37,52,No
U101517,30,Other,France,34,Standard,15.99,PayPal,Mobile,2,Drama,216,16,14,88,4.2,14,28,15,No
U101518,35,Female,Germany,29,Premium,12.99,Debit Card,Tablet,2,Thriller,289,15,8,38,3.7,44,66,16,No
U101519,49,Other,UK,10,Standard,12.99,PayPal,Smart TV,1,Sci-Fi,215,1,3,78,1.8,7,31,57,Yes
U101520,49,Female,France,28,Standard,7.99,Credit Card,Tablet,3,Thriller,73,19,2,75,1.4,13,41,0,No
U101521,52,Male,Japan,54,Basic,15.99,PayPal,Tablet,1,Thriller,211,1,5,63,1.4,4,42,42,No
U101522,56,Other,Brazil,10,Basic,7.99,PayPal,Smart TV,3,Romance,263,11,10,64,4.3,23,51,8,No
U101523,63,Male,Spain,32,Standard,7.99,Credit Card,Tablet,1,Comedy,118,5,4,56,3.5,28,84,44,No
U101524,46,Other,USA,14,Standard,7.99,Debit Card,Smart TV,2,Thriller,141,10,0,97,2.0,9,36,18,Yes
U101525,46,Other,Germany,32,Standard,12.99,UPI,Tablet,1,Sci-Fi,219,11,12,32,4.2,30,22,15,No
U101526,61,Other,Brazil,53,Basic,12.99,PayPal,Laptop,2,Drama,75,17,13,69,3.6,21,79,10,No
U101527,33,Male,Brazil,52,Premium,12.99,Credit Card,Tablet,3,Sci-Fi,86,6,1,42,3.6,35,4,31,No
U101528,61,Other,Brazil,56,Premium,15.99,UPI,Mobile,3,Documentary,139,8,2,72,2.2,30,8,2,No
U101529,64,Male,France,30,Premium,15.99,UPI,Smart TV,1,Comedy,101,5,11,84,1.3,41,43,19,No
U101530,27,Female,India,56,Standard,7.99,Credit Card,Smart TV,1,Romance,192,12,7,48,2.9,3,61,45,No
U101531,47,Other,India,8,Standard,7.99,PayPal,Laptop,3,Drama,82,6,10,39,2.4,4,51,26,No
U101532,42,Other,Spain,37,Premium,7.99,UPI,Smart TV,2,Horror,43,14,11,44,2.9,6,75,8,No
U101533,56,Male,France,54,Basic,15.99,Debit Card,Smart TV,2,Thriller,121,9,7,86,1.8,48,47,15,No
U101534,37,Other,USA,19,Premium,12.99,UPI,Smart TV,3,Sci-Fi,113,8,13,76,1.2,46,78,14,No
U101535,22,Female,France,22,Premium,12.99,Debit Card,Smart TV,2,Comedy,10,5,4,63,1.5,49,49,32,No
U101536,18,Other,Germany,51,Basic,7.99,Debit Card,Laptop,1,Comedy,148,17,10,35,3.4,49,41,11,Yes
U101537,47,Female,USA,24,Standard,7.99,Debit Card,Tablet,1,Horror,268,16,7,70,4.0,39,49,20,Yes
U101538,20,Female,Germany,28,Basic,15.99,Credit Card,Laptop,3,Sci-Fi,251,6,6,61,1.2,36,82,9,No
U101539,62,Other,Canada,41,Basic,12.99,Credit Card,Tablet,1,Action,129,16,3,47,4.3,6,47,8,No
U101540,31,Other,Japan,43,Premium,12.99,UPI,Laptop,2,Documentary,140,4,13,88,1.0,13,44,25,No
U101541,47,Female,USA,5,Standard,7.99,UPI,Tablet,2,Sci-Fi,60,4,9,49,2.8,33,27,56,No
U101542,21,Female,Spain,9,Basic,7.99,UPI,Laptop,3,Sci-Fi,58,11,11,61,1.2,36,40,40,No
U101543,35,Female,UK,8,Basic,15.99,PayPal,Laptop,3,Documentary,17,3,14,45,1.4,8,21,40,No
U101544,54,Other,India,59,Basic,15.99,PayPal,Laptop,1,Comedy,237,12,9,45,3.0,13,69,12,No
U101545,42,Male,USA,56,Basic,12.99,UPI,Smart TV,1,Sci-Fi,102,12,13,36,3.8,44,42,12,No
U101546,18,Other,India,43,Premium,15.99,Credit Card,Laptop,1,Romance,106,15,11,37,4.0,40,69,40,Yes
U101547,63,Male,Brazil,18,Basic,12.99,Credit Card,Tablet,2,Thriller,171,13,13,44,4.6,31,63,52,No
U101548,32,Male,Germany,40,Standard,12.99,UPI,Mobile,1,Sci-Fi,105,5,10,84,3.3,2,14,36,No
U101549,26,Other,India,53,Basic,12.99,Credit Card,Tablet,2,Thriller,126,13,5,65,3.0,42,42,25,No
U101550,32,Male,Canada,13,Premium,7.99,Credit Card,Tablet,2,Drama,17,19,1,60,2.7,39,25,39,No
U101551,41,Female,France,43,Basic,12.99,UPI,Laptop,3,Sci-Fi,37,14,4,71,2.6,7,52,21,No
U101552,21,Other,Australia,6,Basic,15.99,UPI,Tablet,2,Romance,195,16,6,52,3.5,23,66,39,No
U101553,29,Male,France,57,Standard,7.99,Debit Card,Laptop,1,Drama,31,2,6,66,3.1,17,23,13,No
U101554,54,Female,France,16,Standard,15.99,UPI,Mobile,3,Drama,17,13,0,35,4.8,26,71,23,No
U101555,54,Male,France,18,Basic,15.99,Credit Card,Tablet,1,Drama,153,18,6,95,3.0,44,57,51,No
U101556,60,Male,Germany,42,Premium,15.99,Credit Card,Smart TV,2,Horror,286,15,7,78,4.3,15,28,51,No
U101557,23,Female,Germany,17,Standard,15.99,PayPal,Smart TV,3,Thriller,68,2,13,74,1.8,14,71,22,No
U101558,56,Female,France,2,Basic,15.99,UPI,Tablet,1,Drama,212,7,7,80,4.4,25,78,17,No
U101559,63,Other,France,18,Premium,7.99,UPI,Tablet,3,Horror,55,15,4,57,3.3,34,21,38,No
U101560,41,Male,USA,56,Standard,15.99,Debit Card,Laptop,2,Drama,191,13,13,81,4.2,48,22,31,No
U101561,28,Other,Brazil,11,Basic,15.99,Debit Card,Laptop,3,Drama,281,16,10,38,2.7,41,27,2,No
U101562,30,Other,France,55,Standard,12.99,PayPal,Tablet,3,Drama,218,18,14,56,4.1,40,69,1,No
U101563,51,Male,France,2,Premium,15.99,Debit Card,Tablet,3,Horror,110,2,12,44,1.1,25,40,2,No
U101564,42,Male,USA,2,Standard,15.99,PayPal,Laptop,1,Drama,285,15,13,86,2.5,10,87,5,Yes
U101565,24,Other,Brazil,57,Standard,15.99,UPI,Laptop,1,Comedy,23,8,12,68,3.0,14,81,58,No
U101566,21,Female,France,18,Basic,7.99,PayPal,Laptop,1,Romance,150,4,1,45,2.6,43,31,3,No
U101567,25,Other,Spain,41,Premium,7.99,UPI,Smart TV,1,Thriller,118,18,14,50,2.9,12,64,34,Yes
U101568,37,Male,India,22,Standard,12.99,Debit Card,Mobile,2,Thriller,283,19,9,67,3.5,38,87,47,No
U101569,46,Female,Australia,16,Premium,12.99,PayPal,Smart TV,2,Action,267,16,14,83,3.2,28,48,19,No
U101570,62,Other,Australia,27,Standard,7.99,Debit Card,Mobile,3,Documentary,183,7,14,31,1.2,24,21,25,Yes
U101571,63,Male,Brazil,17,Premium,7.99,Debit Card,Smart TV,1,Horror,57,15,1,70,3.2,11,14,2,No
U101572,27,Female,Brazil,42,Basic,15.99,Credit Card,Smart TV,2,Drama,58,14,5,44,3.0,49,24,55,No
U101573,60,Female,Brazil,54,Basic,15.99,PayPal,Laptop,3,Action,291,15,12,39,2.6,36,78,5,No
U101574,51,Female,Canada,17,Standard,15.99,Credit Card,Tablet,2,Comedy,110,18,0,63,1.6,34,7,13,Yes
U101575,43,Male,USA,59,Premium,12.99,Debit Card,Smart TV,2,Comedy,195,17,2,97,4.4,1,34,5,No
U101576,58,Other,Japan,6,Premium,12.99,PayPal,Mobile,1,Comedy,84,16,9,48,3.7,32,92,13,No
U101577,20,Male,USA,33,Standard,15.99,Credit Card,Smart TV,1,Action,45,9,10,52,2.8,34,69,43,No
U101578,23,Male,Germany,13,Premium,15.99,PayPal,Smart TV,1,Action,231,1,13,44,4.1,44,14,8,No
U101579,22,Female,Spain,6,Standard,15.99,Debit Card,Laptop,2,Documentary,234,14,11,62,4.7,24,37,29,Yes
U101580,22,Other,Japan,26,Premium,15.99,Credit Card,Mobile,2,Sci-Fi,48,17,8,73,2.8,22,91,15,No
U101581,64,Female,India,19,Premium,7.99,Debit Card,Smart TV,1,Documentary,299,6,0,64,2.7,10,42,54,Yes
U101582,40,Male,Germany,38,Standard,15.99,Credit Card,Smart TV,2,Comedy,99,3,13,61,3.3,9,85,45,No
U101583,26,Female,USA,19,Premium,7.99,Credit Card,Mobile,1,Romance,282,12,8,65,3.6,32,56,38,No
U101584,52,Male,India,44,Standard,7.99,Credit Card,Mobile,3,Documentary,57,6,8,45,4.0,43,32,55,Yes
U101585,37,Male,USA,26,Basic,15.99,Debit Card,Tablet,3,Romance,132,4,11,75,3.6,46,31,23,No
U101586,59,Male,UK,22,Basic,15.99,UPI,Laptop,2,Drama,113,12,14,71,2.2,19,99,29,No
U101587,52,Female,Canada,11,Premium,15.99,PayPal,Laptop,3,Action,222,4,13,46,1.2,9,16,39,No
U101588,35,Other,USA,22,Standard,7.99,UPI,Laptop,2,Thriller,177,1,12,56,4.4,6,36,56,Yes
U101589,34,Female,Spain,32,Standard,15.99,PayPal,Tablet,2,Sci-Fi,222,8,9,40,1.5,46,78,54,No
U101590,41,Male,USA,7,Premium,7.99,PayPal,Smart TV,2,Thriller,178,6,11,95,2.7,28,82,23,No
U101591,20,Female,India,22,Standard,15.99,PayPal,Smart TV,2,Romance,134,1,3,77,1.5,0,90,59,Yes
U101592,49,Male,Canada,6,Basic,15.99,UPI,Mobile,2,Drama,189,5,9,78,3.2,42,13,25,No
U101593,52,Other,India,15,Standard,7.99,UPI,Smart TV,1,Action,194,12,6,75,1.0,23,11,25,No
U101594,55,Other,India,38,Premium,12.99,PayPal,Smart TV,3,Documentary,79,16,0,60,2.8,48,61,57,No
U101595,30,Male,Australia,41,Premium,12.99,UPI,Laptop,1,Drama,178,12,12,33,1.8,0,61,42,No
U101596,64,Other,Australia,55,Premium,12.99,UPI,Laptop,2,Horror,287,2,4,76,1.4,40,79,48,No
U101597,42,Male,Brazil,56,Premium,15.99,Debit Card,Smart TV,2,Action,176,14,0,70,3.3,26,80,56,No
U101598,26,Female,Canada,18,Standard,7.99,Debit Card,Mobile,3,Horror,183,19,2,95,1.9,19,28,46,No
U101599,21,Female,Brazil,35,Standard,7.99,PayPal,Tablet,1,Documentary,290,14,6,94,2.2,5,63,17,Yes
U101600,31,Other,France,34,Premium,7.99,Credit Card,Smart TV,1,Documentary,259,14,9,34,3.4,15,69,24,No
U101601,54,Other,Brazil,45,Basic,15.99,Debit Card,Tablet,2,Romance,62,8,8,49,4.3,20,27,46,No
U101602,51,Male,USA,29,Standard,15.99,PayPal,Mobile,2,Comedy,88,13,14,92,3.2,8,49,23,No
U101603,28,Other,Germany,43,Premium,12.99,Debit Card,Smart TV,3,Romance,103,2,12,65,4.5,39,45,52,No
U101604,58,Other,Germany,5,Standard,12.99,Credit Card,Mobile,3,Comedy,297,15,4,83,3.0,46,79,49,No
U101605,20,Other,Brazil,24,Premium,15.99,Debit Card,Smart TV,3,Sci-Fi,173,2,4,97,1.9,30,33,17,No
U101606,45,Male,Canada,32,Standard,15.99,UPI,Mobile,2,Documentary,81,6,14,37,3.0,47,94,33,Yes
U101607,46,Female,USA,30,Basic,12.99,Debit Card,Laptop,3,Thriller,288,8,12,83,4.5,11,12,46,Yes
U101608,26,Male,UK,5,Standard,7.99,UPI,Smart TV,1,Action,224,12,6,37,1.4,9,8,56,No
U101609,20,Male,Canada,44,Basic,12.99,UPI,Smart TV,1,Documentary,146,5,10,50,2.4,44,46,21,No
U101610,42,Other,Germany,34,Premium,7.99,PayPal,Mobile,1,Comedy,161,4,13,45,4.1,38,14,24,No
U101611,51,Female,Australia,50,Basic,7.99,Credit Card,Smart TV,3,Documentary,85,5,11,73,2.6,28,80,8,No
U101612,29,Male,Australia,42,Standard,7.99,PayPal,Laptop,3,Sci-Fi,158,18,2,73,3.8,40,28,39,No
U101613,59,Other,India,18,Standard,7.99,Debit Card,Mobile,1,Thriller,269,15,9,94,3.2,41,83,27,No
U101614,26,Male,Spain,36,Standard,15.99,PayPal,Smart TV,2,Sci-Fi,212,6,0,94,3.6,40,47,22,No
U101615,32,Other,Canada,58,Premium,12.99,PayPal,Mobile,1,Drama,118,11,0,83,2.4,26,57,55,No
U101616,57,Female,India,21,Standard,7.99,UPI,Mobile,1,Romance,253,19,0,65,4.6,20,8,52,No
U101617,42,Female,Germany,22,Standard,15.99,PayPal,Mobile,2,Horror,194,19,10,33,2.8,23,73,25,No
U101618,22,Other,Canada,39,Premium,12.99,PayPal,Smart TV,2,Horror,175,9,7,76,4.9,16,50,51,No
U101619,28,Male,India,56,Basic,15.99,Debit Card,Mobile,3,Horror,162,3,14,61,1.7,22,7,3,No
U101620,51,Male,UK,21,Basic,7.99,Debit Card,Smart TV,2,Action,107,9,14,59,1.4,44,41,2,No
U101621,41,Female,UK,35,Basic,12.99,PayPal,Tablet,3,Comedy,87,14,9,63,2.8,38,89,15,Yes
U101622,32,Male,Brazil,5,Basic,7.99,Debit Card,Laptop,1,Comedy,188,2,1,31,2.1,47,62,8,No
U101623,55,Other,Canada,33,Basic,15.99,Credit Card,Smart TV,1,Romance,246,1,10,88,3.6,3,71,36,No
U101624,25,Other,USA,7,Standard,15.99,UPI,Tablet,2,Comedy,174,1,2,47,3.5,36,94,28,Yes
U101625,22,Other,Germany,44,Standard,12.99,Debit Card,Tablet,3,Sci-Fi,28,17,1,67,4.9,16,16,25,Yes
U101626,43,Female,France,24,Basic,12.99,PayPal,Smart TV,3,Comedy,38,17,8,52,4.5,24,27,52,No
U101627,35,Female,France,54,Basic,7.99,UPI,Mobile,3,Documentary,90,2,13,84,2.3,44,36,10,No
U101628,23,Female,Spain,48,Standard,7.99,PayPal,Laptop,2,Action,126,18,9,85,4.6,18,99,54,No
U101629,54,Other,India,54,Basic,15.99,Debit Card,Laptop,2,Horror,156,10,6,58,3.6,24,22,18,No
U101630,30,Female,Germany,57,Basic,7.99,Credit Card,Laptop,2,Documentary,162,3,0,71,4.7,30,30,28,No
U101631,45,Other,Canada,39,Basic,12.99,UPI,Mobile,2,Romance,274,19,9,74,4.4,17,33,18,Yes
U101632,22,Male,Germany,8,Basic,15.99,Credit Card,Laptop,3,Horror,100,19,6,35,2.8,29,44,30,No
U101633,30,Female,Brazil,15,Standard,12.99,UPI,Smart TV,2,Romance,238,19,5,98,4.3,25,12,0,Yes
U101634,34,Male,UK,6,Basic,15.99,Debit Card,Smart TV,3,Documentary,233,8,13,79,1.8,11,92,15,No
U101635,57,Male,Australia,5,Basic,15.99,UPI,Laptop,1,Drama,77,9,2,84,2.8,0,25,17,No
U101636,62,Female,Japan,23,Premium,15.99,UPI,Mobile,3,Sci-Fi,39,7,11,36,1.1,16,55,26,No
U101637,49,Female,USA,48,Standard,7.99,Credit Card,Smart TV,3,Documentary,207,15,6,67,4.9,27,25,31,No
U101638,46,Male,USA,20,Standard,7.99,Debit Card,Tablet,2,Horror,217,5,9,84,1.2,3,85,0,No
U101639,20,Male,Japan,12,Basic,15.99,PayPal,Mobile,3,Documentary,62,3,2,86,1.9,1,57,13,No
U101640,57,Male,Spain,42,Premium,12.99,Debit Card,Laptop,3,Action,259,2,10,36,2.8,13,54,32,No
U101641,51,Other,USA,44,Standard,15.99,Credit Card,Smart TV,3,Action,162,3,11,67,3.9,28,33,25,No
U101642,57,Male,India,21,Standard,12.99,UPI,Tablet,1,Romance,295,17,7,81,4.3,10,11,27,No
U101643,44,Other,UK,22,Premium,7.99,Credit Card,Mobile,1,Documentary,147,14,3,79,1.4,28,91,18,No
U101644,30,Female,Brazil,25,Basic,15.99,UPI,Mobile,1,Drama,101,10,9,85,4.2,10,66,40,No
U101645,62,Male,Spain,12,Basic,12.99,Credit Card,Mobile,3,Action,280,14,14,93,1.6,6,34,57,No
U101646,50,Female,UK,2,Premium,15.99,Credit Card,Mobile,2,Thriller,28,4,3,89,2.4,42,20,30,No
U101647,23,Male,Japan,30,Premium,7.99,Debit Card,Mobile,2,Action,212,14,12,86,3.5,12,77,27,No
U101648,41,Female,India,7,Standard,15.99,Debit Card,Smart TV,3,Horror,191,11,0,39,4.3,19,66,43,No
